movie_id,budget,original_language,popularity,release_date,runtime,runtime_cat,revenue,sw_lang_en,sw_web_presence,sw_has_poster,sw_tagline,keyword_cnt,release_year,release_month,high_release_month,release_day,seasonality,sw_collection,producers_cnt,countries_cnt,lang_US,lang_FR,lang_RU,lang_ES,lang_JA,keywords_cnt,actor0_movies_cnt,actor0_movies_5y_cnt,actor1_movies_cnt,actor1_movies_5y_cnt,actor2_movies_cnt,actor2_movies_5y_cnt,sw_female_actor0,sw_female_actor1,sw_female_actor2,sw_male_actor0,sw_male_actor1,sw_male_actor2,actor0_prev_revenue,actor1_prev_revenue,actor2_prev_revenue,director_movies_cnt,director_movies_5y_cnt,genre_adventure,genre_fantasy,genre_animation,genre_drama,genre_horror,genre_action,genre_comedy,genre_history,genre_western,genre_thriller,genre_crime,genre_documentary,genre_science_fiction,genre_mystery,genre_music,genre_romance,genre_family,genre_war,genre_foreign,depart_Art,depart_Camera,depart_Crew,depart_Custom_Mkup,depart_Directing,depart_Editing,depart_Lighting,depart_Production,depart_Sound,depart_Visual_Effects,depart_Writing,depart_Art_female,depart_Camera_female,depart_Crew_female,depart_Custom_Mkup_female,depart_Directing_female,depart_Editing_female,depart_Lighting_female,depart_Production_female,depart_Sound_female,depart_Visual_Effects_female,depart_Writing_female
549,9000000,en,10.182974,2016-10-20,99,Medium,81705746,1,1,1,1,8,2016,10,1,20,-28659422,0,5,1,1,0,0,0,0,8,8,3,3,2,0,0,1,1,1,0,0,0,709827462,44030246,NULL,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
550,0,en,0.769595,2005-09-15,180,Large,238073,1,1,1,0,3,2005,9,1,15,-37667937,0,NULL,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,13000000,en,9.142772,2002-09-09,81,Short,97837138,1,0,1,1,3,2002,9,1,9,-37667937,0,1,1,1,0,0,0,0,3,3,3,14,1,21,2,0,0,0,1,1,1,358372926,243240178,152036382,12,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0
552,49000000,en,30.206365,2015-03-04,120,Large,104399548,1,1,1,1,5,2015,3,0,4,-7149862,0,8,3,1,0,0,0,0,5,5,4,5,4,0,0,0,0,0,1,1,0,758539785,3003,NULL,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,6,5,4,4,2,2,0,6,9,10,2,0,0,0,1,0,0,0,1,0,0,1
553,40000000,en,10.939066,2003-11-21,98,Medium,141591324,1,1,1,1,8,2003,11,0,21,31944703,0,3,1,1,0,0,0,0,8,18,5,16,2,14,3,1,0,0,0,1,1,431971116,102367405,239606210,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,21,8,5,7,6,24,18,6,2,0,0,1,3,0,1,0,3,0,0,0
554,0,en,4.769347,1993-03-05,96,Medium,11081586,1,0,1,1,6,1993,3,0,5,-7149862,0,2,1,1,0,0,0,0,6,15,6,5,5,9,4,0,1,0,1,0,1,152368585,NULL,215394738,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0
555,14500000,ja,9.298092,2001-05-26,108,Medium,95789342,0,0,1,1,8,2001,5,0,26,21757736,2,12,1,1,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
556,0,en,4.854436,1932-04-09,90,Short,600000,1,0,1,1,13,1932,4,0,9,-28405871,0,2,1,1,0,0,0,0,13,0,0,0,0,1,1,0,1,1,0,0,0,NULL,NULL,2227000,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,0,2,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0
557,0,en,0.239993,2014-03-06,112,Medium,4878242,1,1,1,1,8,2014,3,0,6,-7149862,0,1,1,1,0,0,0,0,8,9,8,5,5,1,1,1,0,1,0,1,0,1025491110,7847000,46216641,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,1,0,6,6,2,2,1,0,0,0,0,0,0,1,1,0,0
558,8500000,en,5.590678,2013-09-27,96,Medium,22456509,1,0,1,1,0,2013,9,1,27,-37667937,0,1,1,1,0,0,0,0,0,9,6,13,7,14,2,1,0,0,0,1,1,694713380,287553595,230884728,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,3,1,7,2,0,2,0,0,0,1,0,0,0,1,0,0,0
559,23000000,en,7.528276,2016-02-26,106,Medium,46152411,1,1,1,1,9,2016,2,0,26,-15309317,1,4,3,1,0,0,0,0,9,3,3,26,12,41,4,0,0,0,1,1,1,1822250,459359555,285176741,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
560,2700000,en,10.246132,1979-10-17,118,Medium,37799643,1,0,1,1,9,1979,10,1,17,-28659422,0,1,1,1,0,0,0,0,9,0,0,2,0,3,2,0,0,1,1,0,0,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,1
561,0,en,1.282833,2007-10-05,98,Medium,16136,1,1,1,1,2,2007,10,1,5,-28659422,0,2,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,1,NULL,NULL,NULL,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562,0,en,12.34835,2013-08-23,96,Medium,1600000,1,1,1,1,13,2013,8,1,23,-33273015,0,2,1,1,0,0,0,0,13,5,4,3,2,2,2,1,0,1,0,1,0,NULL,22921898,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0
563,75000000,en,11.134888,2004-02-13,99,Medium,196482882,1,0,1,1,5,2004,2,0,13,-15309317,0,4,1,1,0,0,0,0,5,11,6,19,7,10,5,0,1,0,1,0,1,195745823,84565230,159055768,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,10,18,12,5,4,3,18,17,3,2,0,0,1,4,1,0,0,3,0,0,0
564,20000000,en,8.066726,2015-10-02,100,Medium,36606743,1,1,1,1,11,2015,10,1,2,-28659422,0,3,1,1,1,0,0,0,11,23,11,8,3,1,1,0,1,1,1,0,0,773328629,13395939,301000000,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,14,1,0,2,0,0,0,0,0,0,0,4,0,0,0
565,0,es,0.699668,1984-11-09,120,Large,930349,0,0,1,0,8,1984,11,0,9,31944703,0,1,1,0,0,0,1,0,8,3,3,0,0,2,2,0,0,1,0,1,0,1334173,NULL,1334173,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0
566,0,en,3.939557,2009-11-27,101,Medium,81010,1,0,1,0,2,2009,11,0,27,31944703,0,NULL,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
567,12000000,en,4.73816,1960-10-23,167,Large,7900000,1,0,1,1,5,1960,10,1,23,-28659422,0,3,1,1,0,0,1,0,5,8,2,0,0,0,0,0,0,0,1,1,1,9012000,NULL,NULL,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
568,40000000,en,6.322435,2012-01-26,91,Short,36893721,1,1,1,1,6,2012,1,0,26,-50746591,0,2,1,1,0,0,0,0,6,8,5,1,1,3,1,1,0,0,0,1,1,219076518,NULL,NULL,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,7,1,0,4,0,0,0,0,1,1,0,3,1,0,3
569,12000000,en,10.159713,2017-04-20,100,Medium,17768012,1,0,1,0,2,2017,4,0,20,-28405871,0,1,1,1,0,0,0,0,2,26,6,10,1,2,0,1,1,0,0,0,1,226497209,219076518,NULL,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,9,4,13,5,6,2,9,9,2,2,0,0,0,0,1,0,0,1,1,0,0
570,18000000,en,4.29831,1986-06-13,118,Medium,3900000,1,0,1,1,11,1986,6,0,13,74205073,0,1,1,1,0,0,0,0,11,6,5,0,0,1,1,0,0,1,1,1,0,40400657,NULL,51973029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,0,0,2,0,0,0
571,5000000,en,17.656951,2002-10-31,113,Medium,82719885,1,0,1,1,19,2002,10,1,31,-28659422,0,2,1,1,0,0,1,0,19,0,0,0,0,1,0,0,1,0,1,0,1,NULL,NULL,NULL,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,4,6,2,2,2,0,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0
572,7000000,en,11.00913,2003-04-11,89,Short,16829545,1,1,1,1,6,2003,4,0,11,-28405871,0,2,1,1,0,0,0,0,6,4,0,2,0,0,0,0,0,1,1,0,0,116019547,8247943,NULL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,18,7,4,5,5,15,10,0,2,2,0,0,1,0,1,0,0,0,0,0
573,80000000,en,9.554067,2010-01-29,117,Medium,74901339,1,0,1,1,4,2010,1,0,29,-50746591,0,4,2,1,0,0,0,0,4,31,1,9,7,11,8,0,0,0,1,1,1,408247917,786636033,373062864,6,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,13,8,13,15,3,6,2,7,11,0,2,1,0,0,2,0,0,0,1,0,0,0
574,1000000,en,3.374229,2001-04-21,97,Medium,10013424,1,0,1,1,7,2001,4,0,21,-28405871,0,5,1,1,0,0,0,0,7,0,0,3,2,0,0,1,1,0,0,0,0,NULL,688510,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,9,1,0,2,1,0,0,1,0,0,0,2,0,0,2
575,35000000,en,10.754139,2016-09-14,123,Large,211952420,1,0,1,1,10,2016,9,1,14,-37667937,0,5,4,1,0,0,0,0,10,18,0,19,4,14,0,1,0,0,0,1,1,173013509,51029361,1123746996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,2
576,0,en,12.50303,1990-12-19,130,Large,20710451,1,0,1,1,6,1990,12,1,19,32322910,0,8,3,1,0,0,0,0,6,12,3,5,3,3,1,0,1,0,1,0,1,120207127,320145693,29174648,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
577,16000000,en,8.899418,1990-08-24,96,Medium,48878502,1,0,1,1,11,1990,8,1,24,-33273015,0,2,1,1,0,0,0,0,11,8,5,1,1,0,0,0,1,0,1,0,1,34967437,NULL,NULL,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,10,3,6,6,2,2,2,6,12,5,6,1,1,0,2,0,0,0,2,0,0,0
578,0,fr,8.665106,2017-02-01,86,Short,7800000,0,0,1,0,6,2017,2,0,1,-15309317,0,6,2,1,1,0,0,0,6,9,7,0,0,1,1,0,1,0,1,0,1,426480871,NULL,NULL,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0
579,16000000,en,14.906621,2012-06-29,114,Medium,12434778,1,0,1,1,1,2012,6,0,29,74205073,0,2,1,1,0,0,0,0,1,6,4,20,13,11,8,0,1,1,1,0,0,156974557,148336445,400062763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,0,3,1,0,0,1,0,0,0,1,0,0,1
580,0,en,1.033927,1948-11-09,88,Short,88,1,0,1,1,3,1948,11,0,9,31944703,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,1,NULL,NULL,NULL,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1
581,0,en,2.858879,1986-07-25,82,Short,8033397,1,0,1,1,1,1986,7,0,25,40981593,0,1,1,1,0,0,0,0,1,8,0,1,1,8,2,0,1,0,1,0,1,119500000,2091037,119500000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,2,1,0,4,2,0,2,0,0,0,1,1,0,0,2,0,0,0
582,0,en,6.785735,2014-10-17,116,Medium,461162,1,0,1,1,5,2014,10,1,17,-28659422,0,2,1,1,0,0,0,0,5,11,10,16,6,20,8,1,1,1,0,0,0,108539911,231411584,374111707,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,0,5,0,0,3,1,0,0,1,0,0,0,0,0,0,1
583,20000000,en,9.351557,2007-10-01,135,Large,4001121,1,1,1,1,11,2007,10,1,1,-28659422,0,9,1,1,0,0,0,0,11,18,11,10,6,0,0,1,0,NULL,0,1,NULL,926287400,117487473,NULL,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,1,0,5,2,0,2,1,0,0,0,0,0,0,2,0,0,0
584,19000000,en,15.339153,1996-01-19,108,Medium,25836616,1,1,1,1,26,1996,1,0,19,-50746591,0,4,1,1,0,0,1,0,26,0,0,4,4,16,10,0,0,0,1,1,1,NULL,25405445,116700000,3,3,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,27,8,16,7,4,4,3,16,26,4,2,1,0,1,1,0,0,0,3,1,0,0
585,0,en,0.773954,1987-11-25,116,Medium,1083282,1,0,1,1,2,1987,11,0,25,31944703,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0
586,10400000,hi,8.792104,2016-12-23,161,Large,310000000,0,0,1,0,4,2016,12,1,23,32322910,0,2,1,0,0,0,0,0,4,12,3,1,1,0,0,0,0,NULL,1,0,NULL,91000000,4400000,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,1,0,8,2,2,4,0,0,0,0,0,0,0,0,0,0,0
587,1500000,mr,0.446454,2015-11-12,162,Large,4400000,0,0,1,1,0,2015,11,0,12,31944703,0,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,NULL,NULL,1,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,40000000,en,0.75571,2016-12-23,107,Medium,312242626,1,0,1,1,17,2016,12,1,23,32322910,0,4,4,1,0,0,0,0,17,18,2,8,2,13,2,1,0,1,0,1,0,300228084,114956699,300228084,10,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,4,6,2,3,0,8,11,10,1,0,0,0,0,0,0,0,1,0,0,0
589,90000,en,0.837849,1958-10-01,72,Short,5000000,1,0,1,1,11,1958,10,1,1,-28659422,0,1,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,1,0,NULL,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
590,28000000,en,5.01752,1997-12-25,134,Large,5684789,1,0,1,0,8,1997,12,1,25,32322910,0,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,0,4,5,0,1,0,0,0,0,0,1,0,4,0,0,1
591,0,en,0.218263,1999-05-12,94,Medium,9016377,1,0,1,1,2,1999,5,0,12,21757736,0,1,1,1,0,0,0,0,2,0,0,1,1,2,2,0,0,0,1,1,1,NULL,25605015,23875127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
592,0,ru,0.402368,2003-12-04,0,Short,234748,0,0,1,0,4,2003,12,1,4,32322910,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
593,6000000,en,7.903956,2008-09-07,109,Medium,44703995,1,1,1,1,12,2008,9,1,7,-37667937,0,4,1,1,0,0,0,0,12,16,4,13,4,6,4,0,1,1,1,0,0,158733820,374111707,6754898,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,10,8,3,2,2,10,3,0,1,0,1,0,1,0,0,0,3,0,0,0
594,3000000,en,11.30324,2013-04-05,108,Medium,11176469,1,0,1,1,11,2013,4,0,5,-28405871,0,5,2,1,1,0,0,0,11,21,4,11,1,2,1,0,1,0,1,0,1,235860116,53898845,NULL,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,4,3,1,0,12,3,1,5,0,0,0,0,0,1,0,2,0,0,2
595,0,en,11.971318,1995-03-31,97,Medium,32648673,1,0,1,1,0,1995,3,0,31,-7149862,0,1,1,1,0,0,0,0,0,2,2,2,1,11,2,0,0,0,1,1,1,26488734,28061343,125212904,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
596,0,fr,1.985348,2013-01-07,88,Short,214000,0,0,1,0,0,2013,1,0,7,-50746591,0,1,1,0,1,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,NULL,NULL,NULL,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
597,8000000,en,10.434018,1982-11-12,120,Large,21028755,1,0,1,1,11,1982,11,0,12,31944703,0,3,1,1,0,0,0,0,11,3,1,3,3,1,0,0,1,0,1,0,1,70600000,72179579,NULL,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
598,8000000,en,5.320117,2006-07-26,102,Medium,100523181,1,1,1,1,15,2006,7,0,26,40981593,0,3,1,1,0,0,0,0,15,10,6,10,5,4,4,0,1,0,1,0,1,260696994,129000000,109449237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,7,4,4,0,16,12,2,1,3,0,0,1,2,1,0,3,1,0,0
599,13000000,en,5.169999,2006-11-16,110,Medium,1151330,1,0,1,1,5,2006,11,0,16,31944703,0,4,1,1,0,0,0,0,5,17,5,3,2,21,7,1,0,1,0,1,0,215394738,876688482,141069860,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,13,2,1,2,10,3,2,2,2,0,0,1,1,1,0,6,1,0,0
600,35000000,en,13.542675,2013-02-21,112,Medium,42930462,1,0,1,1,2,2013,2,0,21,-15309317,0,5,2,1,0,0,1,0,2,17,6,15,5,5,4,0,0,0,1,1,1,230685453,250649836,NULL,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,1,1,0,12,1,0,2,0,0,0,1,0,0,0,2,0,0,0
601,15000000,en,20.301019,1986-05-16,110,Medium,356830601,1,0,1,1,18,1986,5,0,16,21757736,0,1,1,1,0,0,0,0,18,7,7,1,1,2,2,0,1,0,1,0,1,35856053,68706993,13000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,4,4,2,2,3,0,3,9,2,3,0,0,0,1,0,0,0,1,0,0,0
602,12000000,en,7.607052,2015-09-11,100,Medium,60273173,1,1,1,1,0,2015,9,1,11,-37667937,0,1,1,1,0,0,0,0,0,0,0,13,7,11,3,NULL,0,1,NULL,1,0,NULL,75781642,55495563,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,1,1,0,6,3,1,1,0,0,0,0,0,1,0,2,0,0,0
603,65000000,en,10.90061,2001-05-11,132,Large,117487473,1,0,1,1,11,2001,5,0,11,21757736,0,4,1,1,0,0,0,0,11,2,2,2,1,0,0,0,0,1,1,1,0,53478166,27200316,NULL,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,16,8,5,5,2,14,18,5,2,0,0,0,2,0,0,0,3,0,0,0
604,16000000,en,12.069966,1999-03-30,97,Medium,53478166,1,0,1,1,14,1999,3,0,30,-7149862,0,3,1,1,1,0,0,0,14,0,0,1,1,3,3,0,1,0,1,0,1,NULL,NULL,NULL,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,4,4,3,2,0,9,6,0,3,1,0,1,2,1,0,0,3,0,0,2
605,5500000,en,6.389326,1977-12-21,109,Medium,26414658,1,0,1,1,24,1977,12,1,21,32322910,0,2,1,1,0,0,0,0,24,14,5,1,1,1,0,0,1,0,1,0,1,39768000,NULL,9600000,4,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,3,3,2,1,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0
606,100000,en,5.113205,2015-02-08,193,Large,11000000,1,0,1,1,5,2015,2,0,8,-15309317,0,1,1,0,0,0,0,0,5,2,0,3,0,1,0,1,1,0,0,0,1,5200000,2841000,NULL,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,9,2,19,6,0,2,5,1,4,0,0,0,0,1,1,0,0,0,0,0
607,0,zh,10.475435,2014-12-24,141,Large,228984,0,0,1,0,3,2014,12,1,24,32322910,0,3,2,0,0,0,0,0,3,0,0,3,1,2,1,NULL,0,0,NULL,1,1,NULL,34786960,51723285,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
608,0,en,1.373641,2011-04-29,88,Short,429766,1,1,1,1,0,2011,4,0,29,-28405871,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0
609,700000,en,2.819298,2007-02-08,77,Short,31576,1,0,1,1,3,2007,2,0,8,-15309317,0,3,1,1,0,0,0,0,3,2,2,0,0,0,0,1,0,0,0,1,0,459359555,NULL,NULL,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,0,3,0,0,1,2,0,0,1,0,0,0,2,0,0,1
610,0,en,5.121309,1997-01-01,71,Short,273644,1,0,1,1,3,1997,1,0,1,-50746591,0,NULL,0,1,0,0,1,0,3,2,1,0,0,2,1,1,0,0,0,1,1,92823546,NULL,9771658,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
611,12000000,en,7.075534,1987-08-14,82,Short,3769990,1,0,1,1,5,1987,8,1,14,-33273015,0,4,1,1,0,0,0,0,5,0,0,2,2,1,0,0,0,0,1,1,1,NULL,14000000,NULL,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,1,1,0,7,1,1,2,0,0,0,0,0,0,0,1,0,0,0
612,8575000,ko,16.727405,2016-06-01,145,Large,1983204,0,0,1,1,9,2016,6,0,1,74205073,0,3,1,0,0,0,0,1,9,0,0,0,0,2,1,1,1,0,0,0,1,NULL,NULL,NULL,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1
613,5000000,en,10.737565,2004-02-09,101,Medium,8203235,1,0,1,1,14,2004,2,0,9,-15309317,0,5,2,1,0,0,0,0,14,9,3,10,3,1,0,0,1,1,1,0,0,346079773,152368585,NULL,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0
614,17000000,en,5.924226,2004-01-23,95,Medium,16980098,1,0,1,1,4,2004,1,0,23,-50746591,0,1,1,1,0,0,0,0,4,0,0,4,3,1,1,0,1,0,1,0,1,NULL,186883563,207515725,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
615,6000000,en,8.522673,1961-04-27,158,Large,28900000,1,0,1,1,6,1961,4,0,27,-28405871,0,2,2,1,0,0,0,0,6,7,1,2,0,0,0,0,0,0,1,1,1,10400000,2736000,NULL,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,4,3,5,0,12,9,0,2,0,0,0,0,0,0,0,0,1,0,0
616,0,en,3.936673,2008-10-17,110,Medium,1107542,1,0,1,0,4,2008,10,1,17,-28659422,0,2,1,1,0,0,0,0,4,13,10,2,1,2,1,0,0,0,1,1,0,599045960,102471,26589000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,6,1,0,20,1,0,1,1,0,0,0,0,0,0,2,0,0,0
617,0,es,0.318437,2010-10-10,95,Medium,170000,0,0,1,0,0,2010,10,1,10,-28659422,0,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NULL,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
